Date,Open,High,Low,Close,Adj Close,Volume
2017-07-04,2560.999756,2559.350098,2631.589844,2601.640381,2601.640381,98551603200
2017-07-05,2602.869873,2538.549805,2622.650146,2601.990234,2601.990234,94156601600
2017-07-06,2608.099854,2581.689941,2616.720215,2608.559814,2608.559814,76195699200
2017-07-07,2608.590576,2498.869873,2916.139648,2518.660156,2518.660156,91741196800
2017-07-10,2525.250000,2321.129639,2537.159912,2372.560303,2372.560303,111120000000
2017-07-11,2385.889893,2296.809814,2413.469971,2337.790039,2337.790039,132976000000
2017-07-12,2332.770264,2275.139893,2423.710205,2398.840332,2398.840332,111741004800
2017-07-13,2402.699707,2340.830078,2425.220215,2357.899902,2357.899902,83576998400
2017-07-14,2360.590088,2183.220215,2363.250000,2233.340332,2233.340332,88250297600
2017-07-17,1932.619995,1932.619995,2230.489990,2228.409668,2228.409668,120176000000
2017-07-18,2233.519775,2164.770264,2387.609863,2318.879883,2318.879883,151245004800
2017-07-19,2323.080078,2260.229736,2397.169922,2273.429932,2273.429932,124510003200
2017-07-20,2269.889893,2269.889893,2900.699951,2817.599854,2817.599854,0
2017-07-21,2838.410156,2621.849854,2838.410156,2667.760010,2667.760010,148944998400
2017-07-24,2732.699707,2699.190186,2777.260254,2754.860596,2754.860596,86647398400
2017-07-25,2757.500244,2480.959961,2768.080322,2576.480225,2576.480225,146008998400
2017-07-26,2577.770020,2450.800293,2610.760254,2529.449707,2529.449707,93740403200
2017-07-27,2538.710449,2529.340332,2693.319824,2671.780029,2671.780029,78910400000
2017-07-28,2679.730225,2679.730225,2897.449707,2809.010010,2809.010010,138009996800
2017-07-31,2763.239990,2720.610352,2889.619629,2875.340576,2875.340576,86057497600
2017-08-01,2871.300049,2685.609863,2921.350098,2718.260010,2718.260010,132466995200
2017-08-02,2727.129639,2668.590332,2762.530029,2710.669922,2710.669922,109495001600
2017-08-03,2709.560059,2685.139648,2813.309814,2804.729492,2804.729492,80479699200
2017-08-04,2806.930176,2743.719971,2899.329590,2895.889893,2895.889893,100212000000
2017-08-07,3212.780029,3180.890381,3397.679688,3378.939941,3378.939941,148227993600
2017-08-08,3370.220459,3345.830078,3484.849854,3419.939697,3419.939697,175276006400
2017-08-09,3420.399658,3247.669434,3422.760010,3342.469238,3342.469238,146896000000
2017-08-10,3341.840576,3319.469971,3453.449951,3381.280029,3381.280029,151511001600
2017-08-11,3373.820313,3372.120605,3679.719971,3650.619629,3650.619629,202119001600
2017-08-14,4066.100342,3989.160645,4325.130371,4325.130371,4325.130371,0
2017-08-15,4326.990723,3906.179932,4455.970215,4181.930664,4181.930664,0
2017-08-16,4200.339355,3994.420654,4381.229980,4376.629883,4376.629883,0
2017-08-17,4384.439941,4243.709473,4484.701172,4331.689941,4331.689941,0
2017-08-18,4324.339355,4015.400146,4370.128906,4160.619629,4160.619629,0
2017-08-21,4090.479736,3988.600342,4109.140625,4001.739746,4001.739746,0
2017-08-22,3998.349365,3674.580566,4128.759277,4100.520020,4100.520020,0
2017-08-23,4089.009521,4078.409912,4255.778809,4151.520508,4151.520508,0
2017-08-24,4137.600098,4130.260254,4376.390625,4334.680664,4334.680664,203775001600
2017-08-25,4332.819336,4307.350098,4455.700684,4371.600098,4371.600098,172797004800
2017-08-28,4384.449707,4224.639160,4403.930176,4382.660645,4382.660645,195933004800
2017-08-29,4389.210449,4352.128906,4625.680664,4579.020996,4579.020996,0
2017-08-30,4570.358887,4471.410156,4626.519531,4565.299316,4565.299316,193784998400
2017-08-31,4555.590820,4549.400391,4736.050293,4703.390137,4703.390137,194493004800
2017-09-01,4701.760254,4678.528809,4892.008789,4892.008789,4892.008789,0
2017-09-04,4591.629395,4108.399414,4591.629395,4236.309570,4236.309570,0
2017-09-05,4228.290527,3998.109619,4427.838867,4376.530273,4376.530273,0
2017-09-06,4376.589844,4376.589844,4617.250977,4597.120117,4597.120117,0
2017-09-07,4589.141113,4491.330078,4655.040527,4599.879395,4599.879395,184462003200
2017-09-08,4605.160645,4075.180664,4661.000488,4228.750000,4228.750000,0
2017-09-11,4122.470215,4099.400391,4261.669922,4161.269043,4161.269043,155733004800
2017-09-12,4168.879395,4085.219482,4344.650879,4130.809570,4130.809570,186453004800
2017-09-13,4131.980469,3789.920166,4131.980469,3882.590576,3882.590576,0
2017-09-14,3875.369873,3153.859863,3920.600098,3154.950439,3154.950439,0
2017-09-15,3166.300293,2946.619873,3733.449463,3637.519775,3637.519775,0
2017-09-18,3591.089844,3591.089844,4079.229980,4065.199219,4065.199219,194320998400
2017-09-19,4073.789551,3868.870361,4094.070313,3924.970215,3924.970215,156398003200
2017-09-20,3916.360596,3857.729736,4031.389893,3905.949463,3905.949463,121383001600
2017-09-21,3901.470703,3613.629150,3916.420410,3631.039795,3631.039795,141148006400
2017-09-22,3628.020508,3553.530273,3758.269531,3630.699951,3630.699951,119482995200
2017-09-25,3681.580078,3681.580078,3950.250732,3926.070801,3926.070801,137421004800
2017-09-26,3928.410400,3869.900391,3969.888916,3892.349854,3892.349854,104374003200
2017-09-27,3892.939453,3884.819580,4210.049316,4200.669434,4200.669434,168688000000
2017-09-28,4197.128906,4109.699707,4279.310547,4174.729004,4174.729004,171232000000
2017-09-29,4171.620605,4039.289307,4214.628906,4163.068848,4163.068848,136704998400
2017-10-02,4395.809082,4377.459473,4470.230957,4409.320801,4409.320801,143173004800
2017-10-03,4408.459961,4258.889648,4432.470703,4317.479492,4317.479492,128801996800
2017-10-04,4319.371094,4210.419922,4352.311035,4229.359863,4229.359863,111677004800
2017-10-05,4229.880371,4164.050293,4362.640137,4328.410156,4328.410156,116176998400
2017-10-06,4324.460938,4320.529785,4413.269043,4370.811035,4370.811035,106993996800
2017-10-09,4614.519531,4564.250977,4878.710449,4772.019043,4772.019043,196873996800
2017-10-10,4776.210449,4765.099609,4922.170410,4781.988770,4781.988770,159713996800
2017-10-11,4789.249023,4751.629883,4873.729004,4826.480957,4826.480957,122227993600
2017-10-12,4829.581055,4822.000488,5446.911133,5446.911133,5446.911133,0
2017-10-13,5464.161133,5436.851074,5840.299316,5647.209473,5647.209473,0
2017-10-16,5687.570313,5544.211426,5776.229980,5725.589355,5725.589355,200807001600
2017-10-17,5741.579590,5472.719727,5800.350098,5605.509766,5605.509766,182157004800
2017-10-18,5603.819824,5151.439453,5603.819824,5590.689941,5590.689941,0
2017-10-19,5583.741211,5531.059082,5744.350098,5708.518555,5708.518555,178054003200
2017-10-20,5708.111328,5627.230469,6060.110352,6011.450684,6011.450684,0
2017-10-23,6005.998535,5732.469238,6075.588867,5930.318848,5930.318848,0
2017-10-24,5935.521484,5504.180176,5935.521484,5526.638672,5526.638672,0
2017-10-25,5524.599609,5397.880371,5754.329102,5750.798340,5750.798340,196698995200
2017-10-26,5747.948730,5721.219727,5976.800293,5904.829102,5904.829102,190504000000
2017-10-27,5899.739746,5728.820313,5988.389648,5780.901367,5780.901367,171013004800
2017-10-30,6114.850098,6040.850586,6214.990234,6130.531250,6130.531250,177215001600
2017-10-31,6132.020020,6103.329102,6470.431641,6468.401367,6468.401367,0
2017-11-01,6440.970703,6377.880859,6767.310059,6767.310059,6767.310059,0
2017-11-02,6777.768066,6758.720215,7367.329102,7078.498047,7078.498047,0
2017-11-03,7087.528809,7002.938477,7461.288574,7207.757813,7207.757813,0
2017-11-06,7403.217285,7007.310547,7445.772461,7022.757813,7022.757813,0
2017-11-07,7023.098145,7023.098145,7253.319824,7144.377930,7144.377930,0
2017-11-08,7141.377441,7114.020020,7776.417969,7459.691406,7459.691406,0
2017-11-09,7446.831055,7101.521484,7446.831055,7143.581543,7143.581543,0
2017-11-10,7173.729980,6436.870605,7311.999023,6618.138184,6618.138184,0
2017-11-13,5938.249512,5844.289551,6811.191406,6559.489258,6559.489258,0
2017-11-14,6561.481934,6461.751953,6764.979980,6635.748047,6635.748047,0
2017-11-15,6634.757813,6634.757813,7342.251953,7315.541016,7315.541016,0
2017-11-16,7323.239258,7176.582031,7967.378418,7871.690918,7871.690918,0
2017-11-17,7853.571777,7561.087891,8004.591797,7708.988770,7708.988770,0
2017-11-20,8039.069336,7949.359375,8336.862305,8200.639648,8200.639648,0
2017-11-21,8205.741211,7762.709473,8348.660156,8071.259277,8071.259277,0
2017-11-22,8077.949219,8075.470703,8302.262695,8253.548828,8253.548828,0
2017-11-23,8232.376953,8038.772461,8267.401367,8038.772461,8038.772461,0
2017-11-24,8074.022949,7940.932129,8374.157227,8253.692383,8253.692383,0
2017-11-27,9352.716797,9352.716797,9818.350586,9818.350586,9818.350586,0
2017-11-28,9823.433594,9736.301758,10125.700195,10058.803711,10058.803711,0
2017-11-29,10077.405273,9601.029297,11517.406250,9888.614258,9888.614258,0
2017-11-30,9906.787109,9202.053711,10801.001953,10233.602539,10233.602539,0
2017-12-01,10198.597656,9694.647461,11046.696289,10975.598633,10975.598633,0
2017-12-04,11315.404297,11081.805664,11657.199219,11657.199219,11657.199219,0
2017-12-05,11685.697266,11604.602539,12032.000000,11916.707031,11916.707031,0
2017-12-06,11923.399414,11923.399414,14369.095703,14291.492188,14291.492188,0
2017-12-07,14266.109375,14057.302734,17899.685547,17899.685547,17899.685547,0
2017-12-08,17802.908203,14336.896484,18353.406250,16569.404297,16569.404297,0
2017-12-11,15427.408203,15404.807617,17513.902344,16936.808594,16936.808594,0
2017-12-12,16919.787109,16571.601563,17781.792969,17415.414063,17415.414063,0
2017-12-13,17499.986328,16039.701172,17653.091797,16408.208984,16408.208984,0
2017-12-14,16384.605469,16185.891602,17085.810547,16563.996094,16563.996094,0
2017-12-15,16601.312500,16601.312500,18154.091797,17706.886719,17706.886719,0
2017-12-18,19106.394531,18355.898438,19370.986328,19114.208984,19114.208984,0
2017-12-19,19118.302734,17275.392578,19177.808594,17776.703125,17776.703125,0
2017-12-20,17760.285156,16077.687500,17934.710938,16624.605469,16624.605469,0
2017-12-21,16642.396484,15342.694336,17567.683594,15802.906250,15802.906250,0
2017-12-22,15897.998047,11833.003906,15943.395508,13831.793945,13831.793945,0
2017-12-25,13995.898438,13448.904297,14593.000977,14026.602539,14026.602539,0
2017-12-26,14036.604492,14028.905273,16461.203125,16099.791992,16099.791992,0
2017-12-27,16163.496094,15114.301758,16930.900391,15838.499023,15838.499023,0
2017-12-28,15864.102539,13937.301758,15888.400391,14606.493164,14606.493164,0
2017-12-29,14695.790039,14306.991211,15279.002930,14656.201172,14656.201172,0
2018-01-01,14112.195313,13154.692383,14112.195313,13657.208984,13657.208984,0
2018-01-02,13625.000000,13163.592773,15444.588867,14982.103516,14982.103516,0
2018-01-03,14978.199219,14844.503906,15572.806641,15201.010742,15201.010742,0
2018-01-04,15270.696289,14522.198242,15739.704102,15599.187500,15599.187500,0
2018-01-05,15477.192383,15202.790039,17705.195313,17429.498047,17429.498047,0
2018-01-08,16476.201172,14208.198242,16537.892578,15170.110352,15170.110352,0
2018-01-09,15123.696289,14424.000000,15497.507813,14595.407227,14595.407227,0
2018-01-10,14588.508789,13691.203125,14973.310547,14973.310547,14973.310547,0
2018-01-11,14968.200195,13105.902344,15018.803711,13405.795898,13405.795898,0
2018-01-12,13453.897461,13158.101563,14229.893555,13980.597656,13980.597656,0
2018-01-15,13767.296875,13641.708008,14445.501953,13819.808594,13819.808594,0
2018-01-16,13836.100586,10194.896484,13843.090820,11490.501953,11490.501953,0
2018-01-17,11431.106445,9402.287109,11678.000000,11188.598633,11188.598633,0
2018-01-18,11198.796875,10942.499023,12107.299805,11474.904297,11474.904297,0
2018-01-19,11429.798828,11172.098633,11992.794922,11607.405273,11607.405273,0
2018-01-22,11633.101563,10240.204102,11966.403320,10931.399414,10931.399414,0
2018-01-23,10944.499023,10129.700195,11377.600586,10868.396484,10868.396484,0
2018-01-24,10903.401367,10639.802734,11501.404297,11359.402344,11359.402344,0
2018-01-25,11421.705078,11057.396484,11785.698242,11259.397461,11259.397461,0
2018-01-26,11256.000977,10470.305664,11656.696289,11171.399414,11171.399414,0
2018-01-29,11755.495117,11179.205078,11875.595703,11296.397461,11296.397461,0
2018-01-30,11306.793945,10036.200195,11307.203125,10106.297852,10106.297852,0
2018-01-31,10108.198242,9777.416992,10381.596680,10221.103516,10221.103516,0
2018-02-01,10237.300781,8812.280273,10288.795898,9170.542969,9170.542969,0
2018-02-02,9142.280273,7796.492188,9142.280273,8830.747070,8830.747070,0
2018-02-05,8270.539063,6756.679199,8364.840820,6955.268066,6955.268066,0
2018-02-06,7051.748047,6048.260254,7850.698242,7754.000000,7754.000000,0
2018-02-07,7755.491211,7236.790527,8509.110352,7621.300781,7621.300781,0
2018-02-08,7637.861816,7637.861816,8558.771484,8265.589844,8265.589844,0
2018-02-09,8271.838867,7884.712891,8736.981445,8736.981445,8736.981445,0
2018-02-12,8141.433105,8141.433105,8985.920898,8926.570313,8926.570313,0
2018-02-13,8926.722656,8455.408203,8958.470703,8598.312500,8598.312500,0
2018-02-14,8599.916016,8599.916016,9518.542969,9494.628906,9494.628906,0
2018-02-15,9488.323242,9395.582031,10234.795898,10166.404297,10166.404297,0
2018-02-16,10135.696289,9824.823242,10324.104492,10233.895508,10233.895508,0
2018-02-19,10552.596680,10513.202148,11273.804688,11225.297852,11225.297852,0
2018-02-20,11231.802734,11231.802734,11958.503906,11403.705078,11403.705078,0
2018-02-21,11372.204102,10479.105469,11418.497070,10690.396484,10690.396484,0
2018-02-22,10660.401367,9939.092773,11039.099609,10005.002930,10005.002930,0
2018-02-23,9937.069336,9734.557617,10487.302734,10301.101563,10301.101563,0
2018-02-26,9669.430664,9501.729492,10474.999023,10366.701172,10366.701172,0
2018-02-27,10393.897461,10246.100586,10878.504883,10725.597656,10725.597656,0
2018-02-28,10687.197266,10393.098633,11089.793945,10397.896484,10397.896484,0
2018-03-01,10385.002930,10352.696289,11052.300781,10950.995117,10950.995117,0
2018-03-02,10977.406250,10850.093750,11188.999023,11086.400391,11086.400391,0
2018-03-05,11532.402344,11443.899414,11704.106445,11573.296875,11573.296875,0
2018-03-06,11500.095703,10694.294922,11500.095703,10779.904297,10779.904297,0
2018-03-07,10803.895508,9692.120117,10929.499023,9965.568359,9965.568359,0
2018-03-08,9951.436523,9335.874023,10147.400391,9395.008789,9395.008789,0
2018-03-09,9414.689453,8513.029297,9466.353516,9337.547852,9337.547852,0
2018-03-12,9602.928711,8956.432617,9937.502930,9205.120117,9205.120117,0
2018-03-13,9173.041016,8958.189453,9470.378906,9194.852539,9194.852539,0
2018-03-14,9214.653320,8068.589844,9355.849609,8269.807617,8269.807617,0
2018-03-15,8290.760742,7783.051758,8428.348633,8300.863281,8300.863281,0
2018-03-16,8322.909180,8005.309082,8585.150391,8338.350586,8338.350586,0
2018-03-19,8344.118164,8182.401855,8675.871094,8630.651367,8630.651367,0
2018-03-20,8619.670898,8389.888672,9051.018555,8913.465820,8913.465820,0
2018-03-21,8937.476563,8846.332031,9177.368164,8929.280273,8929.280273,0
2018-03-22,8939.442383,8564.900391,9100.712891,8728.471680,8728.471680,0
2018-03-23,8736.249023,8360.617188,8879.622070,8879.622070,8879.622070,0
2018-03-26,8498.472656,7921.432129,8530.079102,8209.398438,8209.398438,0
2018-03-27,8200.000977,7797.276855,8232.783203,7833.037109,7833.037109,0
2018-03-28,7836.831055,7809.168945,8122.889648,7954.480957,7954.480957,0
2018-03-29,7979.068848,7081.380859,7994.327148,7165.700684,7165.700684,0
2018-03-30,7171.450195,6683.928711,7276.659668,6890.520996,6890.520996,0
2018-04-02,6844.861328,6816.581543,7135.472168,7083.798828,7083.798828,0
2018-04-03,7102.257324,7072.491211,7530.942871,7456.109375,7456.109375,0
2018-04-04,7456.410156,6803.878418,7469.877930,6853.840332,6853.840332,0
2018-04-05,6848.649414,6644.801270,6933.822266,6811.469238,6811.469238,0
2018-04-06,6815.958496,6574.997559,6857.492188,6636.321289,6636.321289,0
2018-04-09,7044.322266,6661.989746,7178.112305,6770.728027,6770.728027,0
2018-04-10,6795.440430,6704.152344,6872.408203,6834.761230,6834.761230,0
2018-04-11,6843.469727,6817.589844,6968.320801,6968.320801,6968.320801,0
2018-04-12,6955.379395,6806.508301,7899.230957,7889.247070,7889.247070,0
2018-04-13,7901.090820,7758.933594,8183.961914,7895.962402,7895.962402,0
2018-04-16,8337.571289,7925.732422,8371.149414,8058.666992,8058.666992,0
2018-04-17,8071.656738,7881.717773,8285.958984,7902.090332,7902.090332,0
2018-04-18,7944.427246,7886.012207,8197.802734,8163.418457,8163.418457,0
2018-04-19,8159.269043,8138.782715,8298.693359,8294.308594,8294.308594,0
2018-04-20,8286.877930,8244.539063,8880.229492,8845.831055,8845.831055,0
2018-04-23,8794.386719,8788.805664,8958.550781,8930.875977,8930.875977,0
2018-04-24,8934.338867,8927.830078,9732.606445,9697.497070,9697.497070,0
2018-04-25,9701.033203,8799.841797,9745.316406,8845.737305,8845.737305,0
2018-04-26,8867.323242,8727.092773,9281.508789,9281.508789,9281.508789,0
2018-04-27,9290.632813,8987.051758,9375.471680,8987.051758,8987.051758,0
2018-04-30,9426.110352,9166.810547,9477.136719,9240.546875,9240.546875,0
2018-05-01,9251.472656,8891.046875,9255.882813,9119.012695,9119.012695,0
2018-05-02,9104.599609,9015.140625,9256.516602,9235.921875,9235.921875,0
2018-05-03,9233.968750,9188.153320,9798.331055,9743.863281,9743.863281,0
2018-05-04,9695.502930,9585.962891,9779.195313,9700.760742,9700.760742,0
2018-05-07,9645.666992,9231.530273,9665.851563,9373.010742,9373.010742,0
2018-05-08,9380.872070,9127.768555,9462.751953,9234.821289,9234.821289,0
2018-05-09,9223.730469,9031.620117,9374.759766,9325.183594,9325.183594,0
2018-05-10,9325.957031,9040.520508,9396.041992,9043.938477,9043.938477,0
2018-05-11,9052.960938,8394.458984,9052.960938,8441.490234,8441.490234,0
2018-05-14,8713.101563,8367.969727,8881.121094,8716.791992,8716.791992,0
2018-05-15,8705.190430,8456.452148,8836.193359,8510.377930,8510.377930,0
2018-05-16,8504.406250,8175.492188,8508.429688,8368.831055,8368.831055,0
2018-05-17,8370.049805,8054.117188,8445.540039,8094.321289,8094.321289,0
2018-05-18,8091.832520,7974.818848,8274.118164,8250.967773,8250.967773,0
2018-05-21,8522.330078,8365.121094,8557.518555,8418.989258,8418.989258,0
2018-05-22,8419.868164,8004.578613,8423.251953,8041.778809,8041.778809,0
2018-05-23,8037.080078,7507.879395,8054.662109,7557.818848,7557.818848,0
2018-05-24,7561.122070,7331.141602,7738.602051,7587.339844,7587.339844,0
2018-05-25,7592.299805,7392.649902,7659.137695,7480.142578,7480.142578,0
2018-05-28,7371.309570,7100.891113,7419.046875,7135.991699,7135.991699,0
2018-05-29,7129.458496,7090.679688,7526.419434,7472.590820,7472.590820,0
2018-05-30,7469.732422,7313.598145,7573.771973,7406.518555,7406.518555,0
2018-05-31,7406.151367,7361.129883,7608.902832,7494.167480,7494.167480,0
2018-06-01,7500.699707,7407.341309,7604.730469,7541.449707,7541.449707,0
2018-06-04,7722.532227,7474.042480,7753.818848,7514.469238,7514.469238,0
2018-06-05,7500.901855,7397.002441,7643.232422,7633.762695,7633.762695,0
2018-06-06,7625.967285,7502.010742,7680.432129,7653.979004,7653.979004,0
2018-06-07,7650.822754,7650.822754,7741.268066,7678.238770,7678.238770,0
2018-06-08,7685.142578,7558.401855,7698.187988,7624.920898,7624.920898,0
2018-06-11,6799.289063,6706.629395,6910.181641,6906.921387,6906.921387,0
2018-06-12,6905.819824,6542.079102,6907.961426,6582.359863,6582.359863,0
2018-06-13,6596.880371,6285.631348,6631.660156,6349.899414,6349.899414,0
2018-06-14,6342.750977,6334.458008,6707.141602,6675.349121,6675.349121,0
2018-06-15,6674.079102,6433.871582,6681.080078,6456.578125,6456.578125,0
2018-06-18,6510.069336,6446.680176,6781.141602,6734.818848,6734.818848,0
2018-06-19,6742.388184,6709.918457,6822.501465,6769.939453,6769.939453,0
2018-06-20,6770.760254,6611.880371,6821.561523,6776.550781,6776.550781,0
2018-06-21,6780.088379,6715.167969,6810.940918,6729.742188,6729.742188,0
2018-06-22,6737.881348,6006.601074,6747.078125,6083.690918,6083.690918,0
2018-06-25,6171.970703,6119.681641,6327.371582,6249.180176,6249.180176,0
2018-06-26,6253.548828,6093.670898,6290.158691,6093.670898,6093.670898,0
2018-06-27,6084.401367,6052.851074,6179.999512,6157.131348,6157.131348,0
2018-06-28,6153.160645,5873.049316,6170.409180,5903.438477,5903.438477,0
2018-06-29,5898.128906,5835.749023,6261.658203,6218.298340,6218.298340,0
2018-07-02,6380.378906,6305.699219,6683.861816,6614.181152,6614.181152,0
2018-07-03,6596.658691,6447.748535,6671.372070,6529.588867,6529.588867,0
2018-07-04,6550.869141,6450.460449,6771.920410,6597.550781,6597.550781,0
2018-07-05,6599.710449,6546.649414,6749.541992,6639.141113,6639.141113,0
2018-07-06,6638.691406,6533.547852,6700.939453,6673.500488,6673.500488,0
2018-07-09,6775.081543,6724.338867,6838.682129,6741.751465,6741.751465,0
2018-07-10,6739.211914,6320.720703,6767.740723,6329.951172,6329.951172,0
2018-07-11,6330.769043,6330.472168,6444.959961,6394.708008,6394.708008,0
2018-07-12,6396.778320,6136.418945,6397.101074,6228.810547,6228.810547,0
2018-07-13,6235.028320,6192.242188,6310.549805,6238.050293,6238.050293,0
2018-07-16,6357.008301,6357.008301,6741.751465,6741.751465,6741.751465,0
2018-07-17,6739.648438,6684.170410,7387.237793,7321.041016,7321.041016,0
2018-07-18,7315.321289,7280.468750,7534.989258,7370.777344,7370.777344,0
2018-07-19,7378.200684,7295.462402,7494.459961,7466.859863,7466.859863,0
2018-07-20,7467.401367,7323.260254,7594.669434,7354.130859,7354.130859,0
2018-07-23,7414.711914,7409.097656,7771.499512,7711.110840,7711.110840,0
2018-07-24,7716.507813,7705.501953,8424.266602,8424.266602,8424.266602,0
2018-07-25,8379.659180,8086.362305,8416.870117,8181.391602,8181.391602,0
2018-07-26,8176.849121,7878.712402,8290.327148,7951.578125,7951.578125,0
2018-07-27,7950.402344,7839.761719,8262.660156,8165.012207,8165.012207,0
2018-07-30,8221.581055,7917.499512,8235.501953,8180.480957,8180.480957,0
2018-07-31,8181.196777,7696.931641,8181.531738,7780.441895,7780.441895,0
2018-08-01,7769.041992,7504.949707,7769.041992,7624.909180,7624.909180,0
2018-08-02,7634.187500,7523.440918,7712.770020,7567.152344,7567.152344,0
2018-08-03,7562.139648,7328.648438,7562.139648,7434.391113,7434.391113,0
2018-08-06,7062.939941,6890.540527,7166.547852,6951.801758,6951.801758,0
2018-08-07,6958.317871,6748.239746,7146.557617,6753.120605,6753.120605,0
2018-08-08,6746.851074,6226.219727,6746.851074,6305.798340,6305.798340,0
2018-08-09,6305.559570,6249.070313,6625.728516,6568.230957,6568.230957,0
2018-08-10,6571.420410,6124.520020,6591.258301,6184.708984,6184.708984,0
2018-08-13,6341.359375,6225.719727,6537.049805,6297.570313,6297.570313,0
2018-08-14,6287.659180,5971.050781,6287.939941,6199.708984,6199.708984,0
2018-08-15,6221.420410,6221.420410,6588.492188,6308.519531,6308.519531,0
2018-08-16,6294.228516,6276.412109,6473.501465,6334.730957,6334.730957,0
2018-08-17,6340.908691,6324.970703,6582.498535,6580.631836,6580.631836,0
2018-08-20,6500.509277,6297.931152,6536.921875,6308.531250,6308.531250,0
2018-08-21,6301.070313,6298.240234,6500.868164,6488.757813,6488.757813,0
2018-08-22,6486.249512,6310.111816,6816.790527,6376.709473,6376.709473,0
2018-08-23,6371.338379,6371.338379,6546.541992,6534.879883,6534.879883,0
2018-08-24,6551.521484,6498.642090,6719.960449,6719.960449,6719.960449,0
2018-08-27,6710.801270,6689.710449,6884.638672,6884.638672,6884.638672,0
2018-08-28,6891.081543,6882.340820,7109.559082,7096.280273,7096.280273,0
2018-08-29,7091.710449,6970.822754,7113.301270,7047.162109,7047.162109,0
2018-08-30,7043.761230,6834.690430,7072.690918,6978.230957,6978.230957,0
2018-08-31,6973.967773,6920.161133,7057.167969,7037.580078,7037.580078,0
2018-09-03,7279.031738,7208.146973,7317.938477,7260.060547,7260.060547,0
2018-09-04,7262.997559,7255.440430,7388.258301,7361.661621,7361.661621,0
2018-09-05,7361.461426,6792.832031,7388.427734,6792.832031,6792.832031,0
2018-09-06,6755.141113,6404.717773,6755.141113,6529.170898,6529.170898,0
2018-09-07,6528.919434,6396.868164,6555.288086,6467.071289,6467.071289,0
2018-09-10,6301.570313,6292.759766,6374.981445,6329.698730,6329.698730,0
2018-09-11,6331.878906,6260.208496,6398.918945,6321.200684,6321.200684,0
2018-09-12,6317.011719,6265.090820,6363.869629,6351.799316,6351.799316,0
2018-09-13,6354.241699,6354.241699,6535.409180,6517.311523,6517.311523,0
2018-09-14,6515.409668,6456.169922,6596.101563,6512.710449,6512.710449,0
2018-09-17,6514.059570,6257.520508,6540.209473,6281.201660,6281.201660,0
2018-09-18,6280.909668,6265.711426,6384.179688,6371.301758,6371.301758,0
2018-09-19,6371.849609,6208.338379,6448.459473,6398.537598,6398.537598,0
2018-09-20,6398.849609,6395.951172,6529.260742,6519.669922,6519.669922,0
2018-09-21,6513.868652,6496.357910,6794.332031,6734.950195,6734.950195,0
2018-09-24,6704.772461,6580.899902,6713.558594,6595.410156,6595.410156,0
2018-09-25,6603.641602,6381.860840,6603.641602,6446.468262,6446.468262,0
2018-09-26,6452.791016,6397.891602,6585.910156,6494.999512,6494.999512,0
2018-09-27,6495.290527,6464.951660,6712.098145,6676.748047,6676.748047,0
2018-09-28,6678.750977,6598.321289,6785.029297,6644.129883,6644.129883,0
2018-10-01,6619.851074,6549.080078,6653.297852,6589.620605,6589.620605,0
2018-10-02,6593.240234,6537.900879,6611.841309,6556.100098,6556.100098,0
2018-10-03,6553.861816,6454.027832,6571.458984,6502.588867,6502.588867,0
2018-10-04,6497.911621,6497.911621,6603.310059,6576.688477,6576.688477,0
2018-10-05,6574.150879,6557.411621,6623.622070,6622.481445,6622.481445,0
2018-10-08,6600.189453,6576.040527,6675.059570,6652.230957,6652.230957,0
2018-10-09,6653.081055,6606.939941,6661.408691,6642.637695,6642.637695,0
2018-10-10,6640.291016,6538.960938,6640.291016,6585.528320,6585.528320,0
2018-10-11,6586.738770,6243.740723,6586.738770,6256.240234,6256.240234,0
2018-10-12,6239.249023,6236.470703,6328.500977,6274.580566,6274.580566,0
2018-10-15,6292.640137,6258.680176,6965.059570,6596.541016,6596.541016,0
2018-10-16,6601.409180,6571.368652,6673.589355,6596.110352,6596.110352,0
2018-10-17,6590.520020,6517.451660,6601.208984,6544.429688,6544.429688,0
2018-10-18,6542.332031,6450.040039,6567.541016,6476.708984,6476.708984,0
2018-10-19,6478.068848,6445.308594,6493.679199,6465.411621,6465.411621,0
2018-10-22,6486.051758,6462.979492,6543.800293,6487.158691,6487.158691,0
2018-10-23,6472.362305,6451.271973,6506.011719,6475.740723,6475.740723,0
2018-10-24,6478.890625,6468.861816,6521.991211,6495.839355,6495.839355,0
2018-10-25,6484.651367,6447.029297,6504.648926,6476.289551,6476.289551,0
2018-10-26,6468.439453,6449.611816,6498.291504,6474.750977,6474.750977,0
2018-10-29,6492.351563,6306.991211,6503.600098,6332.628906,6332.628906,0
2018-10-30,6337.039551,6310.139648,6364.991211,6334.269531,6334.269531,0
2018-10-31,6336.990723,6316.880371,6349.162109,6317.610352,6317.610352,0
2018-11-01,6318.141113,6311.828613,6547.142090,6377.778809,6377.778809,0
2018-11-02,6378.921875,6327.379883,6396.859863,6388.441895,6388.441895,0
2018-11-05,6363.618652,6363.618652,6480.591797,6419.659668,6419.659668,0
2018-11-06,6433.379883,6408.161621,6463.551270,6461.008301,6461.008301,0
2018-11-07,6468.501953,6468.309570,6552.161133,6530.138672,6530.138672,0
2018-11-08,6522.268066,6438.527832,6536.921875,6453.719727,6453.719727,0
